customer_name,gender,age,city,state,order_date,delivery_date,sales_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,Stock,delivery_days,month,age group
Damiano Leyborne,Non-binary,50,Gabrielville,Western Australia,2021-03-19,2021-04-08,3097,94,3,282,Shirt,Henley,S,yellow,70,20,2021-03-01,Middle Aged
Damiano Leyborne,Non-binary,50,Gabrielville,Western Australia,2021-03-19,2021-04-08,3098,112,3,336,Trousers,Tracksuit Bottoms,L,red,43,20,2021-03-01,Middle Aged
Damiano Leyborne,Non-binary,50,Gabrielville,Western Australia,2021-03-19,2021-04-08,3099,90,2,180,Trousers,Relaxed Leg,XS,green,80,20,2021-03-01,Middle Aged
Damiano Leyborne,Non-binary,50,Gabrielville,Western Australia,2021-03-19,2021-04-08,3100,100,2,200,Jacket,Bomber,XS,violet,75,20,2021-03-01,Middle Aged
Glynda Dodshon,Male,20,New Aidenfurt,Northern Territory,2021-04-23,2021-04-26,1549,95,3,285,Shirt,Polo,XL,orange,43,3,2021-04-01,Young
Glynda Dodshon,Male,20,New Aidenfurt,Northern Territory,2021-04-23,2021-04-26,1550,119,2,238,Shirt,Casual Slim Fit,XL,indigo,40,3,2021-04-01,Young
Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,2021-05-28,2021-06-09,102,96,1,96,Shirt,Oxford Cloth,XS,blue,47,12,2021-05-01,Young
Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,2021-05-28,2021-06-09,103,90,2,180,Trousers,Relaxed Leg,XS,indigo,60,12,2021-05-01,Young
Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,2021-05-28,2021-06-09,104,92,1,92,Shirt,Denim,XL,indigo,58,12,2021-05-01,Young
Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,2021-05-28,2021-06-09,105,91,2,182,Shirt,Linen,M,violet,44,12,2021-05-01,Young
Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,2021-05-28,2021-06-09,106,109,3,327,Shirt,Mandarin Collar,S,orange,52,12,2021-05-01,Young
Nelli Engall,Genderfluid,21,Chasemouth,Western Australia,2021-05-28,2021-06-09,107,96,1,96,Trousers,Drawstring,M,red,70,12,2021-05-01,Young
Ulla Crombie,Genderqueer,29,Lake Edward,Queensland,2021-03-22,2021-04-16,840,109,1,109,Shirt,Mandarin Collar,XL,yellow,43,25,2021-03-01,Young
Ulla Crombie,Genderqueer,29,Lake Edward,Queensland,2021-03-22,2021-04-16,841,91,1,91,Shirt,Linen,XS,indigo,70,25,2021-03-01,Young
Ulla Crombie,Genderqueer,29,Lake Edward,Queensland,2021-03-22,2021-04-16,842,97,3,291,Trousers,Slim-Fit,L,blue,49,25,2021-03-01,Young
Ulla Crombie,Genderqueer,29,Lake Edward,Queensland,2021-03-22,2021-04-16,843,105,3,315,Trousers,Pleated,M,green,41,25,2021-03-01,Young
Ulla Crombie,Genderqueer,29,Lake Edward,Queensland,2021-03-22,2021-04-16,844,94,3,282,Shirt,Henley,S,violet,43,25,2021-03-01,Young
Ulla Crombie,Genderqueer,29,Lake Edward,Queensland,2021-03-22,2021-04-16,845,94,3,282,Trousers,Cords,XS,green,50,25,2021-03-01,Young
Ulla Crombie,Genderqueer,29,Lake Edward,Queensland,2021-03-22,2021-04-16,846,104,1,104,Shirt,Dress,S,violet,69,25,2021-03-01,Young
Ulla Crombie,Genderqueer,29,Lake Edward,Queensland,2021-03-22,2021-04-16,847,93,1,93,Trousers,Joggers,M,red,43,25,2021-03-01,Young
Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-04-12,2021-05-01,34,109,1,109,Jacket,Peacoat,XS,violet,54,19,2021-04-01,Middle Aged
Aurie Margett,Agender,39,Amelieburgh,New South Wales,2021-04-12,2021-05-01,35,95,2,190,Shirt,Polo,S,yellow,77,19,2021-04-01,Middle Aged
Jillana Blankau,Genderfluid,54,Port Adamburgh,Northern Territory,2021-06-15,2021-06-30,46,94,2,188,Trousers,Cords,M,red,68,15,2021-06-01,Middle Aged
Jillana Blankau,Genderfluid,54,Port Adamburgh,Northern Territory,2021-06-15,2021-06-30,47,91,3,273,Jacket,Pullover,XS,yellow,65,15,2021-06-01,Middle Aged
Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,598,94,3,282,Shirt,Henley,XL,violet,77,10,2021-04-01,Middle Aged
Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,599,98,3,294,Jacket,Leather,XL,yellow,67,10,2021-04-01,Middle Aged
Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,600,102,1,102,Trousers,Cargo Pants,L,green,42,10,2021-04-01,Middle Aged
Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,601,96,1,96,Shirt,Oxford Cloth,XL,violet,54,10,2021-04-01,Middle Aged
Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,602,98,1,98,Jacket,Leather,M,green,45,10,2021-04-01,Middle Aged
Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,603,118,2,236,Jacket,Puffer,M,blue,60,10,2021-04-01,Middle Aged
Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,604,109,2,218,Shirt,Mandarin Collar,L,yellow,78,10,2021-04-01,Middle Aged
Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,2021-04-01,2021-04-11,605,92,1,92,Shirt,Denim,S,green,49,10,2021-04-01,Middle Aged
Harrietta Burchatt,Genderfluid,20,Port Elliechester,Australian Capital Territory,2021-02-27,2021-03-13,255,93,2,186,Trousers,Joggers,L,indigo,42,14,2021-02-01,Young
Harrietta Burchatt,Genderfluid,20,Port Elliechester,Australian Capital Territory,2021-02-27,2021-03-13,256,102,3,306,Trousers,Cargo Pants,L,indigo,46,14,2021-02-01,Young
Harrietta Burchatt,Genderfluid,20,Port Elliechester,Australian Capital Territory,2021-02-27,2021-03-13,257,117,1,117,Jacket,Shearling,L,red,40,14,2021-02-01,Young
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-03-15,2021-03-20,2382,98,1,98,Jacket,Leather,M,yellow,77,5,2021-03-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-03-15,2021-03-20,2383,105,1,105,Trousers,Pleated,XL,green,55,5,2021-03-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-03-15,2021-03-20,2384,91,3,273,Jacket,Pullover,XL,orange,69,5,2021-03-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-03-15,2021-03-20,2385,117,1,117,Jacket,Shearling,M,orange,45,5,2021-03-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-03-15,2021-03-20,2386,99,1,99,Trousers,High-Waisted,L,violet,68,5,2021-03-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-03-15,2021-03-20,2387,119,1,119,Shirt,Casual Slim Fit,XS,violet,55,5,2021-03-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-03-15,2021-03-20,2388,102,2,204,Jacket,Windbreaker,XS,green,57,5,2021-03-01,Middle Aged
Lori Briars,Male,61,Annaton,South Australia,2021-02-03,2021-02-13,6,96,1,96,Trousers,Drawstring,XS,orange,41,10,2021-02-01,Senior
Lori Briars,Male,61,Annaton,South Australia,2021-02-03,2021-02-13,7,113,1,113,Jacket,Parka,S,blue,72,10,2021-02-01,Senior
Lori Briars,Male,61,Annaton,South Australia,2021-02-03,2021-02-13,8,115,3,345,Trousers,Cropped,S,orange,78,10,2021-02-01,Senior
Lori Briars,Male,61,Annaton,South Australia,2021-02-03,2021-02-13,9,105,1,105,Trousers,Pleated,S,orange,72,10,2021-02-01,Senior
Lori Briars,Male,61,Annaton,South Australia,2021-02-03,2021-02-13,10,91,3,273,Shirt,Linen,M,green,42,10,2021-02-01,Senior
Lori Briars,Male,61,Annaton,South Australia,2021-02-03,2021-02-13,11,99,2,198,Trousers,High-Waisted,XL,green,78,10,2021-02-01,Senior
Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,2021-06-02,2021-06-11,1527,98,3,294,Jacket,Leather,XS,green,57,9,2021-06-01,Middle Aged
Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,2021-06-02,2021-06-11,1528,98,1,98,Shirt,Camp Collared,S,blue,75,9,2021-06-01,Middle Aged
Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,2021-06-02,2021-06-11,1529,102,2,204,Trousers,Cargo Pants,XL,orange,61,9,2021-06-01,Middle Aged
Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,2021-06-02,2021-06-11,1530,93,3,279,Trousers,Joggers,L,yellow,58,9,2021-06-01,Middle Aged
Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,2021-06-02,2021-06-11,1531,107,2,214,Jacket,Denim,XS,red,60,9,2021-06-01,Middle Aged
Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,2021-06-02,2021-06-11,1532,92,3,276,Shirt,Denim,L,green,71,9,2021-06-01,Middle Aged
Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,2021-06-02,2021-06-11,1533,98,3,294,Jacket,Leather,M,red,54,9,2021-06-01,Middle Aged
Sheff Ruoss,Non-binary,55,Laylabury,New South Wales,2021-06-02,2021-06-11,1534,96,1,96,Shirt,Oxford Cloth,M,red,54,9,2021-06-01,Middle Aged
Beverlie Blance,Agender,33,Casperfurt,South Australia,2021-07-17,2021-07-28,3101,119,2,238,Shirt,Casual Slim Fit,XS,violet,55,11,2021-07-01,Young
Beverlie Blance,Agender,33,Casperfurt,South Australia,2021-07-17,2021-07-28,3102,92,2,184,Shirt,Denim,L,violet,78,11,2021-07-01,Young
Beverlie Blance,Agender,33,Casperfurt,South Australia,2021-07-17,2021-07-28,3103,105,2,210,Shirt,Cuban Collar,S,violet,43,11,2021-07-01,Young
Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1732,93,2,186,Jacket,Coach,S,orange,55,2,2021-10-01,Middle Aged
Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1733,112,1,112,Trousers,Tracksuit Bottoms,S,green,72,2,2021-10-01,Middle Aged
Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1734,100,3,300,Jacket,Bomber,S,yellow,64,2,2021-10-01,Middle Aged
Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1735,106,2,212,Shirt,Chambray,L,blue,69,2,2021-10-01,Middle Aged
Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1736,91,2,182,Shirt,Linen,S,orange,42,2,2021-10-01,Middle Aged
Marena Lockhart,Male,47,Chelseahaven,Victoria,2021-10-08,2021-10-10,1737,94,2,188,Trousers,Cords,M,green,76,2,2021-10-01,Middle Aged
Fanchette Polak,Female,54,Andersonburgh,Tasmania,2021-09-08,2021-09-28,3109,105,2,210,Shirt,Cuban Collar,S,violet,43,20,2021-09-01,Middle Aged
Fanchette Polak,Female,54,Andersonburgh,Tasmania,2021-09-08,2021-09-28,3110,100,3,300,Jacket,Bomber,XL,green,79,20,2021-09-01,Middle Aged
Fanchette Polak,Female,54,Andersonburgh,Tasmania,2021-09-08,2021-09-28,3111,102,2,204,Jacket,Windbreaker,XL,red,48,20,2021-09-01,Middle Aged
Fanchette Polak,Female,54,Andersonburgh,Tasmania,2021-09-08,2021-09-28,3112,113,1,113,Jacket,Parka,XS,yellow,63,20,2021-09-01,Middle Aged
Fanchette Polak,Female,54,Andersonburgh,Tasmania,2021-09-08,2021-09-28,3113,112,1,112,Jacket,Cardigan,S,violet,49,20,2021-09-01,Middle Aged
Fanchette Polak,Female,54,Andersonburgh,Tasmania,2021-09-08,2021-09-28,3114,118,3,354,Shirt,Flannel,XL,orange,50,20,2021-09-01,Middle Aged
Fanchette Polak,Female,54,Andersonburgh,Tasmania,2021-09-08,2021-09-28,3115,105,1,105,Trousers,Pleated,XL,green,55,20,2021-09-01,Middle Aged
Fanchette Polak,Female,54,Andersonburgh,Tasmania,2021-09-08,2021-09-28,3116,94,3,282,Shirt,Henley,XL,violet,77,20,2021-09-01,Middle Aged
Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,2021-06-23,2021-07-20,786,99,3,297,Trousers,High-Waisted,XS,yellow,64,27,2021-06-01,Middle Aged
Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,2021-06-23,2021-07-20,787,90,1,90,Trousers,Relaxed Leg,XL,yellow,54,27,2021-06-01,Middle Aged
Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,2021-06-23,2021-07-20,788,92,2,184,Shirt,Denim,L,yellow,75,27,2021-06-01,Middle Aged
Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,2021-06-23,2021-07-20,789,119,1,119,Jacket,Trench Coat,XS,red,78,27,2021-06-01,Middle Aged
Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,2021-06-23,2021-07-20,790,113,1,113,Jacket,Parka,XL,yellow,44,27,2021-06-01,Middle Aged
Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,2021-06-23,2021-07-20,791,93,2,186,Trousers,Joggers,XS,yellow,62,27,2021-06-01,Middle Aged
Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,2021-06-23,2021-07-20,792,96,1,96,Shirt,Oxford Cloth,S,indigo,59,27,2021-06-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-01-14,2021-02-08,2657,112,2,224,Jacket,Cardigan,S,green,62,25,2021-01-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-01-14,2021-02-08,2658,117,2,234,Jacket,Shearling,XL,blue,79,25,2021-01-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-01-14,2021-02-08,2659,118,2,236,Jacket,Puffer,S,yellow,48,25,2021-01-01,Middle Aged
Selestina Dauber,Polygender,44,Port Aliview,Western Australia,2021-01-14,2021-02-08,2660,99,3,297,Trousers,High-Waisted,XS,red,74,25,2021-01-01,Middle Aged
Sutherlan Stepto,Genderfluid,48,West Dylanport,Tasmania,2021-08-07,2021-08-20,3117,119,1,119,Jacket,Trench Coat,XS,yellow,78,13,2021-08-01,Middle Aged
Sutherlan Stepto,Genderfluid,48,West Dylanport,Tasmania,2021-08-07,2021-08-20,3118,117,3,351,Jacket,Shearling,XL,yellow,63,13,2021-08-01,Middle Aged
Sutherlan Stepto,Genderfluid,48,West Dylanport,Tasmania,2021-08-07,2021-08-20,3119,95,2,190,Shirt,Polo,XS,orange,75,13,2021-08-01,Middle Aged
Sutherlan Stepto,Genderfluid,48,West Dylanport,Tasmania,2021-08-07,2021-08-20,3120,118,3,354,Jacket,Puffer,XL,indigo,60,13,2021-08-01,Middle Aged
Frederich Duigenan,Genderfluid,31,Ellashire,Victoria,2021-04-14,2021-05-08,3126,113,1,113,Trousers,Chinos,XL,violet,77,24,2021-04-01,Young
Frederich Duigenan,Genderfluid,31,Ellashire,Victoria,2021-04-14,2021-05-08,3127,91,3,273,Jacket,Pullover,L,green,72,24,2021-04-01,Young
Frederich Duigenan,Genderfluid,31,Ellashire,Victoria,2021-04-14,2021-05-08,3128,102,3,306,Trousers,Cargo Pants,S,yellow,48,24,2021-04-01,Young
Frederich Duigenan,Genderfluid,31,Ellashire,Victoria,2021-04-14,2021-05-08,3129,105,1,105,Trousers,Pleated,S,violet,50,24,2021-04-01,Young
Millicent Stedson,Polygender,70,Port Kiara,Western Australia,2021-02-06,2021-02-19,930,113,2,226,Trousers,Chinos,L,blue,46,13,2021-02-01,Senior
Millicent Stedson,Polygender,70,Port Kiara,Western Australia,2021-02-06,2021-02-19,931,119,3,357,Shirt,Casual Slim Fit,XS,orange,43,13,2021-02-01,Senior
Millicent Stedson,Polygender,70,Port Kiara,Western Australia,2021-02-06,2021-02-19,932,106,3,318,Trousers,Wool,XS,yellow,67,13,2021-02-01,Senior
Millicent Stedson,Polygender,70,Port Kiara,Western Australia,2021-02-06,2021-02-19,933,96,3,288,Trousers,Drawstring,XS,yellow,41,13,2021-02-01,Senior
Millicent Stedson,Polygender,70,Port Kiara,Western Australia,2021-02-06,2021-02-19,934,96,3,288,Shirt,Oxford Cloth,XL,orange,43,13,2021-02-01,Senior
Millicent Stedson,Polygender,70,Port Kiara,Western Australia,2021-02-06,2021-02-19,935,93,1,93,Jacket,Coach,XL,violet,60,13,2021-02-01,Senior
Millicent Stedson,Polygender,70,Port Kiara,Western Australia,2021-02-06,2021-02-19,936,100,3,300,Jacket,Bomber,L,yellow,54,13,2021-02-01,Senior
Geri Renton,Female,45,Michaelfurt,Northern Territory,2021-04-11,2021-04-17,3130,90,2,180,Trousers,Relaxed Leg,S,indigo,40,6,2021-04-01,Middle Aged
Geri Renton,Female,45,Michaelfurt,Northern Territory,2021-04-11,2021-04-17,3131,98,3,294,Shirt,Camp Collared,S,green,60,6,2021-04-01,Middle Aged
Geri Renton,Female,45,Michaelfurt,Northern Territory,2021-04-11,2021-04-17,3132,119,2,238,Shirt,Casual Slim Fit,L,indigo,60,6,2021-04-01,Middle Aged
Geri Renton,Female,45,Michaelfurt,Northern Territory,2021-04-11,2021-04-17,3133,102,3,306,Trousers,Cargo Pants,L,yellow,71,6,2021-04-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-02,2021-07-13,3134,106,1,106,Trousers,Wool,L,yellow,46,11,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-02,2021-07-13,3135,106,1,106,Trousers,Wool,L,orange,56,11,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-02,2021-07-13,3136,94,3,282,Shirt,Henley,L,violet,51,11,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-02,2021-07-13,3137,119,2,238,Jacket,Trench Coat,XS,blue,59,11,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-02,2021-07-13,3138,95,2,190,Shirt,Polo,M,blue,49,11,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-02,2021-07-13,3139,99,3,297,Trousers,High-Waisted,XL,blue,65,11,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-02,2021-07-13,3140,106,2,212,Shirt,Chambray,XS,orange,76,11,2021-07-01,Middle Aged
Melissa Partkya,Male,23,O'keefeton,Tasmania,2021-03-22,2021-04-11,760,104,2,208,Shirt,Dress,L,yellow,56,20,2021-03-01,Young
Melissa Partkya,Male,23,O'keefeton,Tasmania,2021-03-22,2021-04-11,761,99,2,198,Trousers,High-Waisted,M,blue,52,20,2021-03-01,Young
Melissa Partkya,Male,23,O'keefeton,Tasmania,2021-03-22,2021-04-11,762,96,1,96,Trousers,Drawstring,S,indigo,46,20,2021-03-01,Young
Melissa Partkya,Male,23,O'keefeton,Tasmania,2021-03-22,2021-04-11,763,90,2,180,Trousers,Relaxed Leg,S,indigo,40,20,2021-03-01,Young
Melissa Partkya,Male,23,O'keefeton,Tasmania,2021-03-22,2021-04-11,764,118,2,236,Jacket,Puffer,L,indigo,61,20,2021-03-01,Young
Melissa Partkya,Male,23,O'keefeton,Tasmania,2021-03-22,2021-04-11,765,98,3,294,Jacket,Leather,XS,red,67,20,2021-03-01,Young
Melissa Partkya,Male,23,O'keefeton,Tasmania,2021-03-22,2021-04-11,766,104,3,312,Shirt,Dress,L,indigo,71,20,2021-03-01,Young
Melissa Partkya,Male,23,O'keefeton,Tasmania,2021-03-22,2021-04-11,767,102,2,204,Jacket,Windbreaker,M,indigo,56,20,2021-03-01,Young
Valery Pache,Polygender,53,South Claudialand,Western Australia,2021-01-05,2021-01-15,1324,96,3,288,Shirt,Oxford Cloth,XL,red,47,10,2021-01-01,Middle Aged
Valery Pache,Polygender,53,South Claudialand,Western Australia,2021-01-05,2021-01-15,1325,105,3,315,Trousers,Pleated,M,indigo,48,10,2021-01-01,Middle Aged
Valery Pache,Polygender,53,South Claudialand,Western Australia,2021-01-05,2021-01-15,1326,105,3,315,Trousers,Pleated,XS,red,42,10,2021-01-01,Middle Aged
Valery Pache,Polygender,53,South Claudialand,Western Australia,2021-01-05,2021-01-15,1327,107,2,214,Jacket,Denim,XS,red,60,10,2021-01-01,Middle Aged
Valery Pache,Polygender,53,South Claudialand,Western Australia,2021-01-05,2021-01-15,1328,113,1,113,Trousers,Chinos,M,indigo,64,10,2021-01-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-09,2021-07-13,4078,91,1,91,Jacket,Pullover,S,indigo,44,4,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-09,2021-07-13,4079,96,3,288,Shirt,Oxford Cloth,M,orange,77,4,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-09,2021-07-13,4080,119,2,238,Jacket,Trench Coat,M,green,67,4,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-07-09,2021-07-13,4081,94,2,188,Trousers,Cords,XS,indigo,47,4,2021-07-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-06-30,2021-07-08,4214,102,2,204,Trousers,Cargo Pants,XL,green,65,8,2021-06-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-06-30,2021-07-08,4215,112,1,112,Jacket,Cardigan,XS,orange,46,8,2021-06-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-06-30,2021-07-08,4216,109,2,218,Jacket,Peacoat,M,blue,71,8,2021-06-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-06-30,2021-07-08,4217,98,1,98,Jacket,Leather,L,blue,62,8,2021-06-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-06-30,2021-07-08,4218,92,3,276,Shirt,Denim,L,red,52,8,2021-06-01,Middle Aged
Martin O'Mailey,Female,44,New Angelina,Queensland,2021-06-30,2021-07-08,4219,115,2,230,Trousers,Cropped,L,red,63,8,2021-06-01,Middle Aged
Jammal Varcoe,Polygender,66,North Liamfort,Australian Capital Territory,2021-05-24,2021-05-27,613,90,2,180,Trousers,Relaxed Leg,S,yellow,43,3,2021-05-01,Senior
Jammal Varcoe,Polygender,66,North Liamfort,Australian Capital Territory,2021-05-24,2021-05-27,614,100,1,100,Jacket,Bomber,XS,yellow,57,3,2021-05-01,Senior
Jammal Varcoe,Polygender,66,North Liamfort,Australian Capital Territory,2021-05-24,2021-05-27,615,113,2,226,Trousers,Chinos,M,violet,54,3,2021-05-01,Senior
Drusi Eagell,Polygender,34,Lake Mitchellbury,Australian Capital Territory,2021-07-22,2021-08-18,1022,119,3,357,Shirt,Casual Slim Fit,M,indigo,65,27,2021-07-01,Young
Drusi Eagell,Polygender,34,Lake Mitchellbury,Australian Capital Territory,2021-07-22,2021-08-18,1023,98,3,294,Jacket,Leather,S,blue,75,27,2021-07-01,Young
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3141,99,3,297,Trousers,High-Waisted,XL,red,80,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3142,109,3,327,Jacket,Peacoat,XS,indigo,45,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3143,102,1,102,Trousers,Cargo Pants,L,red,61,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3144,93,3,279,Trousers,Joggers,S,green,76,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3145,113,1,113,Trousers,Chinos,M,orange,73,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3146,113,1,113,Trousers,Chinos,S,orange,58,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3147,119,2,238,Shirt,Casual Slim Fit,M,green,67,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3148,102,2,204,Trousers,Cargo Pants,XL,indigo,64,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3149,106,3,318,Shirt,Chambray,S,blue,61,10,2021-10-01,Senior
Lynda Seydlitz,Non-binary,71,Port Marcusshire,Western Australia,2021-10-13,2021-10-23,3150,97,1,97,Trousers,Slim-Fit,L,blue,49,10,2021-10-01,Senior
Cad Dominichetti,Non-binary,63,Lake Madelineton,Western Australia,2021-04-22,2021-05-02,242,117,3,351,Jacket,Shearling,XS,blue,62,10,2021-04-01,Senior
Cad Dominichetti,Non-binary,63,Lake Madelineton,Western Australia,2021-04-22,2021-05-02,243,104,1,104,Shirt,Dress,S,blue,46,10,2021-04-01,Senior
Cad Dominichetti,Non-binary,63,Lake Madelineton,Western Australia,2021-04-22,2021-05-02,244,118,1,118,Shirt,Flannel,M,blue,73,10,2021-04-01,Senior
